num_samples,L
79650000,-133.385979721,-135.570739746
79700000,-133.367534637,-135.47428894
79750000,-133.39479422,-135.496643066
79800000,-133.378439896,-135.53994751
79850000,-133.373174805,-135.532180786
79900000,-133.377879791,-135.558227539
79950000,-133.368452896,-135.464248657
80000000,-133.382080032,-135.513275146
80050000,-133.379705505,-135.498168945
80100000,-133.363843491,-135.444412231
80150000,-133.367671814,-135.471755981
80200000,-133.359636765,-135.514160156
80250000,-133.364781326,-135.58644104
80300000,-133.363204361,-135.444030762
80350000,-133.367386078,-135.434936523
80400000,-133.345161972,-135.508621216
80450000,-133.334765335,-135.493026733
80500000,-133.351162552,-135.458343506
80550000,-133.354163284,-135.416763306
80600000,-133.343497437,-135.495620728
80650000,-133.34217189,-135.514480591
80700000,-133.328873871,-135.498794556
80750000,-133.314112259,-135.480255127
80800000,-133.32690419,-135.474365234
80850000,-133.339105972,-135.507003784
80900000,-133.336494934,-135.507766724
80950000,-133.326248169,-135.531646729
81000000,-133.327520706,-135.519485474
81050000,-133.324490784,-135.536590576
81100000,-133.31394632,-135.534118652
81150000,-133.301407715,-135.486846924
81200000,-133.313830658,-135.492202759
81250000,-133.301291779,-135.467926025
81300000,-133.306808945,-135.408721924
81350000,-133.312125809,-135.489608765
81400000,-133.301526886,-135.450668335
81450000,-133.300160797,-135.438980103
81500000,-133.306835541,-135.415527344
81550000,-133.304521774,-135.520568848
81600000,-133.305661758,-135.494293213
81650000,-133.29392308,-135.487426758
81700000,-133.293508682,-135.492034912
81750000,-133.291488571,-135.467681885
81800000,-133.281223831,-135.52381897
81850000,-133.288901016,-135.529510498
81900000,-133.280338211,-135.480941772
81950000,-133.289144821,-135.507019043
82000000,-133.274080811,-135.493911743
82050000,-133.270579117,-135.47517395
82100000,-133.270243134,-135.459869385
82150000,-133.262776825,-135.420150757
82200000,-133.276735504,-135.45413208
82250000,-133.261247635,-135.481506348
82300000,-133.262880859,-135.44317627
82350000,-133.248682678,-135.42565918
82400000,-133.26121666,-135.445907593
82450000,-133.257257095,-135.46307373
82500000,-133.254322418,-135.446716309
82550000,-133.260445404,-135.452102661
82600000,-133.261068649,-135.408843994
82650000,-133.258264008,-135.4034729
82700000,-133.222512451,-135.471328735
82750000,-133.244715195,-135.494262695
82800000,-133.24237207,-135.447509766
82850000,-133.251417038,-135.41986084
82900000,-133.23410025,-135.504745483
82950000,-133.256175034,-135.437530518
83000000,-133.232987442,-135.445388794
83050000,-133.23239328,-135.433288574
83100000,-133.230472946,-135.442428589
83150000,-133.236655487,-135.449523926
83200000,-133.206494843,-135.502929688
83250000,-133.210630035,-135.470550537
83300000,-133.21630571,-135.405456543
83350000,-133.20771962,-135.479507446
83400000,-133.20965242,-135.479003906
83450000,-133.213561142,-135.435287476
83500000,-133.19524913,-135.475601196
83550000,-133.198505417,-135.441253662
83600000,-133.206414734,-135.449737549
83650000,-133.221917603,-135.433319092
83700000,-133.207212555,-135.42124939
83750000,-133.190614685,-135.413818359
83800000,-133.193876602,-135.477371216
83850000,-133.207083099,-135.446777344
83900000,-133.190435654,-135.451217651
83950000,-133.20468483,-135.433700562
84000000,-133.189792068,-135.489486694
84050000,-133.181129379,-135.427856445
84100000,-133.161641052,-135.444656372
84150000,-133.183415314,-135.499969482
84200000,-133.194327454,-135.437179565
84250000,-133.181946503,-135.423278809
84300000,-133.173210892,-135.46975708
84350000,-133.170932892,-135.427078247
84400000,-133.186948853,-135.441345215
84450000,-133.172642868,-135.451156616
84500000,-133.172910049,-135.380355835
84550000,-133.151329391,-135.431304932
84600000,-133.154383575,-135.411605835
84650000,-133.162774063,-135.466445923
84700000,-133.16711528,-135.426300049
84750000,-133.162719528,-135.461074829
84800000,-133.143508408,-135.412017822
84850000,-133.163388672,-135.444046021
84900000,-133.151814667,-135.430709839
84950000,-133.137206497,-135.471069336
85000000,-133.149004303,-135.459640503
85050000,-133.141293121,-135.436401367
85100000,-133.153085831,-135.432830811
85150000,-133.14329393,-135.36114502
85200000,-133.149357941,-135.46194458
85250000,-133.133696701,-135.445999146
85300000,-133.128643753,-135.471206665
85350000,-133.131971298,-135.357406616
85400000,-133.119808365,-135.430953979
85450000,-133.130691956,-135.464675903
85500000,-133.130446152,-135.447006226
85550000,-133.116683914,-135.493728638
85600000,-133.11620874,-135.42640686
85650000,-133.110258575,-135.377044678
85700000,-133.110571259,-135.46307373
85750000,-133.117273621,-135.403747559
85800000,-133.101642014,-135.43309021
85850000,-133.124983475,-135.415267944
85900000,-133.110614227,-135.395721436
85950000,-133.114313782,-135.430633545
86000000,-133.111281525,-135.402832031
86050000,-133.098891479,-135.428527832
86100000,-133.114201752,-135.400726318
86150000,-133.094699417,-135.413162231
86200000,-133.092592117,-135.449615479
86250000,-133.09161673,-135.418701172
86300000,-133.081078659,-135.466918945
86350000,-133.081053787,-135.412811279
86400000,-133.083645248,-135.375030518
86450000,-133.101476715,-135.417175293
86500000,-133.092843491,-135.43447876
86550000,-133.082068436,-135.423904419
86600000,-133.085551025,-135.385925293
86650000,-133.069223434,-135.426177979
86700000,-133.069967117,-135.487258911
86750000,-133.078121811,-135.452331543
86800000,-133.079036362,-135.36151123
86850000,-133.091443985,-135.47164917
86900000,-133.067166779,-135.525131226
86950000,-133.069111496,-135.344055176
87000000,-133.045395981,-135.34034729
87050000,-133.062201645,-135.398147583
87100000,-133.059514587,-135.399429321
87150000,-133.05716153,-135.368743896
87200000,-133.050171555,-135.371307373
87250000,-133.054882156,-135.417755127
87300000,-133.051068558,-135.418518066
87350000,-133.052217041,-135.427200317
87400000,-133.050051102,-135.4193573
87450000,-133.046772766,-135.415847778
87500000,-133.039619064,-135.378112793
87550000,-133.034339218,-135.393600464
87600000,-133.037235931,-135.434387207
87650000,-133.041062286,-135.45085144
87700000,-133.039142059,-135.404342651
87750000,-133.02285054,-135.355422974
87800000,-133.021459793,-135.413970947
87850000,-133.01864299,-135.393630981
87900000,-133.027275314,-135.378646851
87950000,-133.014783951,-135.426452637
88000000,-133.024935654,-135.414108276
88050000,-133.018478699,-135.402145386
88100000,-133.015972641,-135.378417969
88150000,-133.019330612,-135.395935059
88200000,-133.011444839,-135.405853271
88250000,-133.012312805,-135.430923462
88300000,-133.002309341,-135.490020752
88350000,-133.011905487,-135.360397339
88400000,-133.002379196,-135.320144653
88450000,-132.99777829,-135.406768799
88500000,-132.996997299,-135.36000061
88550000,-133.002475159,-135.417419434
88600000,-132.997145081,-135.434692383
88650000,-132.99790329,-135.405227661
88700000,-132.99764386,-135.336120605
88750000,-132.998416931,-135.361557007
88800000,-132.986719162,-135.395523071
88850000,-132.983776398,-135.384063721
88900000,-132.990807892,-135.379043579
88950000,-132.967393921,-135.402999878
89000000,-132.990966858,-135.382781982
89050000,-132.975778061,-135.38609314
89100000,-132.966287491,-135.316223145
89150000,-132.973859009,-135.376144409
89200000,-132.97066655,-135.3934021
89250000,-132.980894424,-135.391830444
89300000,-132.969880249,-135.322998047
89350000,-132.958594894,-135.382080078
89400000,-132.961077896,-135.383499146
89450000,-132.97028627,-135.395797729
89500000,-132.946698425,-135.373443604
89550000,-132.962202072,-135.392105103
89600000,-132.945266647,-135.348495483
89650000,-132.955503204,-135.366775513
89700000,-132.947848221,-135.38722229
89750000,-132.951269043,-135.360336304
89800000,-132.945060257,-135.350769043
89850000,-132.938559402,-135.387573242
89900000,-132.940815063,-135.347305298
89950000,-132.925481171,-135.405593872
90000000,-132.928567291,-135.401000977
90050000,-132.926300171,-135.320144653
90100000,-132.942717911,-135.345779419
90150000,-132.922153687,-135.372589111
90200000,-132.936406158,-135.427993774
90250000,-132.908581406,-135.403259277
90300000,-132.923889526,-135.392074585
90350000,-132.933221573,-135.434860229
90400000,-132.924903534,-135.332763672
90450000,-132.931088303,-135.330703735
90500000,-132.92999176,-135.374023438
90550000,-132.917988419,-135.387268066
90600000,-132.923635773,-135.323699951
90650000,-132.92402002,-135.347854614
90700000,-132.912945297,-135.328323364
90750000,-132.901165527,-135.38710022
90800000,-132.912608185,-135.358032227
90850000,-132.901351929,-135.35585022
90900000,-132.904251114,-135.344024658
90950000,-132.893883698,-135.388305664
91000000,-132.904985199,-135.328598022
91050000,-132.901765686,-135.384368896
91100000,-132.900146194,-135.333328247
91150000,-132.881228958,-135.40536499
91200000,-132.892510284,-135.362701416
91250000,-132.880111511,-135.308181763
91300000,-132.882004913,-135.347045898
91350000,-132.877083817,-135.322906494
91400000,-132.881224655,-135.355728149
91450000,-132.875871155,-135.353546143
91500000,-132.884050613,-135.365753174
91550000,-132.870304596,-135.389358521
91600000,-132.881881516,-135.310256958
91650000,-132.879053848,-135.354598999
91700000,-132.868157227,-135.31842041
91750000,-132.867616028,-135.387542725
91800000,-132.858294357,-135.354217529
91850000,-132.880360809,-135.315628052
91900000,-132.8801763,-135.325805664
91950000,-132.860491394,-135.377105713
92000000,-132.849473541,-135.367980957
92050000,-132.854093826,-135.364120483
92100000,-132.862659866,-135.3568573
92150000,-132.84706163,-135.381713867
92200000,-132.864955246,-135.322601318
92250000,-132.844576462,-135.354171753
92300000,-132.846640625,-135.411270142
92350000,-132.85275946,-135.351974487
92400000,-132.845604584,-135.368148804
92450000,-132.841227554,-135.366653442
92500000,-132.83393483,-135.318786621
92550000,-132.839039383,-135.388031006
92600000,-132.831583099,-135.372238159
92650000,-132.830508041,-135.330307007
92700000,-132.83274202,-135.368591309
92750000,-132.842490646,-135.335800171
92800000,-132.830537323,-135.374801636
92850000,-132.81346785,-135.347717285
92900000,-132.832618896,-135.332794189
92950000,-132.836891449,-135.358276367
93000000,-132.829924911,-135.32484436
93050000,-132.815754898,-135.273284912
93100000,-132.807961578,-135.284912109
93150000,-132.817064743,-135.391540527
93200000,-132.81060141,-135.354476929
93250000,-132.806111725,-135.329071045
93300000,-132.797467194,-135.316543579
93350000,-132.808133224,-135.374725342
93400000,-132.812412552,-135.400848389
93450000,-132.822720779,-135.297485352
93500000,-132.808133224,-135.353668213
93550000,-132.801316696,-135.336013794
93600000,-132.793565781,-135.331558228
93650000,-132.802242706,-135.347106934
93700000,-132.793373474,-135.322631836
93750000,-132.78961673,-135.364974976
93800000,-132.779767532,-135.440155029
93850000,-132.791024414,-135.336380005
93900000,-132.780431412,-135.333679199
93950000,-132.782197556,-135.34197998
94000000,-132.808810577,-135.343231201
94050000,-132.781458084,-135.255218506
94100000,-132.780403503,-135.303619385
94150000,-132.787853119,-135.300247192
94200000,-132.788273422,-135.35848999
94250000,-132.778828156,-135.335952759
94300000,-132.765719849,-135.33984375
94350000,-132.775861755,-135.338928223
94400000,-132.764613358,-135.219543457
94450000,-132.764466537,-135.36668396
94500000,-132.781697601,-135.321578979
94550000,-132.755658401,-135.309799194
94600000,-132.74373407,-135.344100952
94650000,-132.776586823,-135.371231079
94700000,-132.772648804,-135.318374634
94750000,-132.756599121,-135.334396362
94800000,-132.754461258,-135.340026855
94850000,-132.743764328,-135.31867981
94900000,-132.754293137,-135.307525635
94950000,-132.744061172,-135.307678223
95000000,-132.738306519,-135.302078247
95050000,-132.733778824,-135.302246094
95100000,-132.744925247,-135.371368408
95150000,-132.740483871,-135.258285522
95200000,-132.742738647,-135.264099121
95250000,-132.743227997,-135.330947876
95300000,-132.734799515,-135.341506958
95350000,-132.727764984,-135.364105225
95400000,-132.733538147,-135.393325806
95450000,-132.734189438,-135.359512329
95500000,-132.734680176,-135.330764771
95550000,-132.726500793,-135.3097229
95600000,-132.724060272,-135.321365356
95650000,-132.716134781,-135.288208008
95700000,-132.718923157,-135.322967529
95750000,-132.713346024,-135.304779053
95800000,-132.722537323,-135.354400635
95850000,-132.72487883,-135.337219238
95900000,-132.698796295,-135.301071167
95950000,-132.707780563,-135.40524292
96000000,-132.707978943,-135.263748169
96050000,-132.696217133,-135.264343262
96100000,-132.697551147,-135.399597168
96150000,-132.697408569,-135.291702271
96200000,-132.699779022,-135.274429321
96250000,-132.692753281,-135.270050049
96300000,-132.708748062,-135.284469604
96350000,-132.703838684,-135.309799194
96400000,-132.694002151,-135.284500122
96450000,-132.697316254,-135.277069092
96500000,-132.701566315,-135.346237183
96550000,-132.689620697,-135.308776855
96600000,-132.691310059,-135.291656494
96650000,-132.685617126,-135.327468872
96700000,-132.687762405,-135.311706543
96750000,-132.682472702,-135.308807373
96800000,-132.664929535,-135.326156616
96850000,-132.678172348,-135.251281738
96900000,-132.688160156,-135.283935547
96950000,-132.676889633,-135.303207397
97000000,-132.669219223,-135.307067871
97050000,-132.684566483,-135.341949463
97100000,-132.663572418,-135.262283325
97150000,-132.65336348,-135.286804199
97200000,-132.684362915,-135.267776489
97250000,-132.666184662,-135.292602539
97300000,-132.672687531,-135.291793823
97350000,-132.662328781,-135.273910522
97400000,-132.663502228,-135.362182617
97450000,-132.660620529,-135.307174683
97500000,-132.656740967,-135.312530518
97550000,-132.649970703,-135.294372559
97600000,-132.650197891,-135.281997681
97650000,-132.649043991,-135.320892334
97700000,-132.651182907,-135.237228394
97750000,-132.653363419,-135.292556763
97800000,-132.645640182,-135.29864502
97850000,-132.646540146,-135.239028931
97900000,-132.632455994,-135.381668091
97950000,-132.642421448,-135.248443604
98000000,-132.630607224,-135.296005249
98050000,-132.620985458,-135.29586792
98100000,-132.629666275,-135.280670166
98150000,-132.628482742,-135.318969727
98200000,-132.633177246,-135.376556396
98250000,-132.622348068,-135.272872925
98300000,-132.621077377,-135.337661743
98350000,-132.631752472,-135.26713562
98400000,-132.624916092,-135.297088623
98450000,-132.612465347,-135.276489258
98500000,-132.610158524,-135.293930054
98550000,-132.626631958,-135.325027466
98600000,-132.629076385,-135.271957397
98650000,-132.614943832,-135.258132935
98700000,-132.609328094,-135.365600586
98750000,-132.606352036,-135.340759277
98800000,-132.602211716,-135.283432007
98850000,-132.603456253,-135.288299561
98900000,-132.611655014,-135.356781006
98950000,-132.596997162,-135.358856201
99000000,-132.593816757,-135.285324097
99050000,-132.587385269,-135.381607056
99100000,-132.602138916,-135.312728882
99150000,-132.597367508,-135.312576294
99200000,-132.591377258,-135.290802002
99250000,-132.597039551,-135.359466553
99300000,-132.594151276,-135.353591919
99350000,-132.593225632,-135.302459717
99400000,-132.595425766,-135.323379517
99450000,-132.580520432,-135.286056519
99500000,-132.581206512,-135.348434448
99550000,-132.594406143,-135.296386719
99600000,-132.574366211,-135.239196777
99650000,-132.568315674,-135.26864624
99700000,-132.570561508,-135.328201294
99750000,-132.572882156,-135.270126343
99800000,-132.586157196,-135.314422607
99850000,-132.571849945,-135.261199951
99900000,-132.549638596,-135.243545532
99950000,-132.58384021,-135.292327881
100000000,-132.573252106,-135.263336182
