num_samples,L
77800000,-100.583688034,-101.848686218
77850000,-100.605613297,-101.864830017
77900000,-100.588248352,-101.83972168
77950000,-100.58938472,-101.748008728
78000000,-100.599312851,-101.812133789
78050000,-100.634371368,-101.889083862
78100000,-100.56385675,-101.85824585
78150000,-100.605382187,-101.829872131
78200000,-100.601749146,-101.753005981
78250000,-100.592729156,-101.830551147
78300000,-100.578476074,-101.719360352
78350000,-100.600837158,-101.854423523
78400000,-100.58095166,-101.76473999
78450000,-100.586034424,-101.813217163
78500000,-100.583274796,-101.853622437
78550000,-100.582151947,-101.80934906
78600000,-100.564498581,-101.819328308
78650000,-100.558428146,-101.873947144
78700000,-100.609519333,-101.887992859
78750000,-100.564693863,-101.798828125
78800000,-100.584788269,-101.789596558
78850000,-100.577010574,-101.892349243
78900000,-100.576438675,-101.833946228
78950000,-100.569714417,-101.837295532
79000000,-100.568490997,-101.780197144
79050000,-100.571626419,-101.815666199
79100000,-100.581708862,-101.816726685
79150000,-100.576001953,-101.832839966
79200000,-100.53610202,-101.889251709
79250000,-100.588276291,-101.802200317
79300000,-100.573622009,-101.859062195
79350000,-100.596170227,-101.793563843
79400000,-100.560646637,-101.818527222
79450000,-100.548482346,-101.820137024
79500000,-100.598079453,-101.767784119
79550000,-100.524492447,-101.807144165
79600000,-100.588442688,-101.804397583
79650000,-100.548218353,-101.822090149
79700000,-100.555915802,-101.821914673
79750000,-100.579119919,-101.832672119
79800000,-100.559821945,-101.807411194
79850000,-100.543346039,-101.813362122
79900000,-100.559376541,-101.82535553
79950000,-100.529952209,-101.778358459
80000000,-100.571934784,-101.777038574
80050000,-100.553451706,-101.741821289
80100000,-100.571813873,-101.720710754
80150000,-100.533953384,-101.842140198
80200000,-100.5747659,-101.719551086
80250000,-100.546064941,-101.821517944
80300000,-100.572966507,-101.801315308
80350000,-100.541231125,-101.79246521
80400000,-100.564854996,-101.77545929
80450000,-100.583669113,-101.776405334
80500000,-100.543534409,-101.746902466
80550000,-100.51192572,-101.814750671
80600000,-100.548656845,-101.859069824
80650000,-100.549622467,-101.854194641
80700000,-100.541697525,-101.741394043
80750000,-100.547206345,-101.806228638
80800000,-100.526748825,-101.70627594
80850000,-100.538223862,-101.749740601
80900000,-100.551893478,-101.762458801
80950000,-100.572480301,-101.761825562
81000000,-100.548227371,-101.732086182
81050000,-100.553083267,-101.793571472
81100000,-100.526340546,-101.731536865
81150000,-100.533983688,-101.739807129
81200000,-100.528706253,-101.709899902
81250000,-100.52006308,-101.718284607
81300000,-100.531466827,-101.803573608
81350000,-100.538102676,-101.870361328
81400000,-100.495812927,-101.757148743
81450000,-100.541041382,-101.752639771
81500000,-100.512361191,-101.800559998
81550000,-100.538222305,-101.741447449
81600000,-100.53087738,-101.773475647
81650000,-100.532984146,-101.79183197
81700000,-100.502401321,-101.75100708
81750000,-100.542199432,-101.72101593
81800000,-100.524606461,-101.824447632
81850000,-100.510446304,-101.701446533
81900000,-100.503719681,-101.885902405
81950000,-100.51429158,-101.840171814
82000000,-100.529597092,-101.744934082
82050000,-100.536716766,-101.672172546
82100000,-100.50839212,-101.789772034
82150000,-100.523194458,-101.792755127
82200000,-100.532089783,-101.752815247
82250000,-100.490571869,-101.779289246
82300000,-100.504773102,-101.789009094
82350000,-100.532051727,-101.716941833
82400000,-100.491152542,-101.77961731
82450000,-100.534841431,-101.720848083
82500000,-100.464472809,-101.723526001
82550000,-100.49388147,-101.756401062
82600000,-100.515133835,-101.823196411
82650000,-100.480535645,-101.755653381
82700000,-100.521127548,-101.763130188
82750000,-100.498862778,-101.825561523
82800000,-100.468486679,-101.823051453
82850000,-100.516362991,-101.771072388
82900000,-100.501801819,-101.778205872
82950000,-100.51794516,-101.722213745
83000000,-100.461848373,-101.736312866
83050000,-100.485174301,-101.7682724
83100000,-100.507010071,-101.754501343
83150000,-100.473636032,-101.779342651
83200000,-100.474644852,-101.682472229
83250000,-100.487402161,-101.724624634
83300000,-100.471872345,-101.743240356
83350000,-100.472610733,-101.740318298
83400000,-100.472953125,-101.739234924
83450000,-100.444422165,-101.713996887
83500000,-100.493834198,-101.741218567
83550000,-100.474281647,-101.768684387
83600000,-100.478896896,-101.757514954
83650000,-100.47084256,-101.796600342
83700000,-100.478591782,-101.733909607
83750000,-100.487247925,-101.746864319
83800000,-100.489157166,-101.799674988
83850000,-100.503660706,-101.796821594
83900000,-100.469489182,-101.776603699
83950000,-100.486245422,-101.79485321
84000000,-100.448325119,-101.745918274
84050000,-100.498196243,-101.76625061
84100000,-100.465374405,-101.772598267
84150000,-100.442301956,-101.742271423
84200000,-100.465733292,-101.751502991
84250000,-100.45649173,-101.68107605
84300000,-100.426929611,-101.724761963
84350000,-100.472363693,-101.709243774
84400000,-100.456507568,-101.711120605
84450000,-100.477386963,-101.747085571
84500000,-100.491993881,-101.786186218
84550000,-100.483569519,-101.683372498
84600000,-100.485887482,-101.704795837
84650000,-100.458149261,-101.739959717
84700000,-100.465072159,-101.678413391
84750000,-100.460014954,-101.655158997
84800000,-100.432232224,-101.769447327
84850000,-100.470428329,-101.714614868
84900000,-100.480269653,-101.798576355
84950000,-100.433870605,-101.77936554
85000000,-100.492195297,-101.748649597
85050000,-100.429403732,-101.698974609
85100000,-100.460396957,-101.763526917
85150000,-100.435917633,-101.654800415
85200000,-100.482769135,-101.746551514
85250000,-100.456839188,-101.758338928
85300000,-100.45468338,-101.762123108
85350000,-100.449973633,-101.690238953
85400000,-100.495059891,-101.677482605
85450000,-100.42040358,-101.762382507
85500000,-100.437431702,-101.762794495
85550000,-100.439092804,-101.763565063
85600000,-100.447830627,-101.671051025
85650000,-100.460234421,-101.732780457
85700000,-100.44329303,-101.731025696
85750000,-100.476323074,-101.77922821
85800000,-100.447894302,-101.696624756
85850000,-100.432812469,-101.760803223
85900000,-100.454024216,-101.729797363
85950000,-100.472528397,-101.728019714
86000000,-100.453629303,-101.677497864
86050000,-100.45121936,-101.738273621
86100000,-100.401903915,-101.730926514
86150000,-100.437863785,-101.715698242
86200000,-100.430341461,-101.675209045
86250000,-100.410212204,-101.762870789
86300000,-100.430705856,-101.678939819
86350000,-100.456989136,-101.710090637
86400000,-100.420724731,-101.722915649
86450000,-100.42989299,-101.739685059
86500000,-100.412359818,-101.755378723
86550000,-100.413618927,-101.715934753
86600000,-100.405392776,-101.675521851
86650000,-100.457355545,-101.751792908
86700000,-100.472966187,-101.697814941
86750000,-100.450474609,-101.713676453
86800000,-100.483017319,-101.680885315
86850000,-100.390977402,-101.683784485
86900000,-100.438081879,-101.642372131
86950000,-100.434125931,-101.70059967
87000000,-100.427607635,-101.678115845
87050000,-100.416234497,-101.773643494
87100000,-100.43892955,-101.773010254
87150000,-100.423524643,-101.722808838
87200000,-100.443101151,-101.697212219
87250000,-100.380726212,-101.690872192
87300000,-100.447119614,-101.702087402
87350000,-100.426259308,-101.644355774
87400000,-100.431746674,-101.6614151
87450000,-100.392902817,-101.676635742
87500000,-100.400304581,-101.758781433
87550000,-100.413818756,-101.719047546
87600000,-100.398084412,-101.676712036
87650000,-100.403442047,-101.739509583
87700000,-100.396188431,-101.699699402
87750000,-100.393083176,-101.646385193
87800000,-100.423767639,-101.717834473
87850000,-100.440703201,-101.752464294
87900000,-100.373532288,-101.725662231
87950000,-100.422250122,-101.702423096
88000000,-100.397397125,-101.7059021
88050000,-100.424312973,-101.740447998
88100000,-100.376858444,-101.719215393
88150000,-100.383051682,-101.690177917
88200000,-100.390787735,-101.702934265
88250000,-100.39603595,-101.688148499
88300000,-100.438174286,-101.667884827
88350000,-100.416863251,-101.671836853
88400000,-100.407328781,-101.709877014
88450000,-100.426972061,-101.688522339
88500000,-100.406417679,-101.703346252
88550000,-100.397696503,-101.661125183
88600000,-100.41682193,-101.715644836
88650000,-100.390601181,-101.643333435
88700000,-100.394720535,-101.697265625
88750000,-100.409977692,-101.707344055
88800000,-100.390933289,-101.691551208
88850000,-100.389659607,-101.709609985
88900000,-100.40549353,-101.699737549
88950000,-100.385308075,-101.748268127
89000000,-100.409460999,-101.660621643
89050000,-100.368330673,-101.592605591
89100000,-100.370668488,-101.622184753
89150000,-100.404551804,-101.624786377
89200000,-100.382168732,-101.694602966
89250000,-100.359453354,-101.625801086
89300000,-100.376092224,-101.602363586
89350000,-100.347404907,-101.640937805
89400000,-100.380467804,-101.699638367
89450000,-100.372530014,-101.696586609
89500000,-100.3349823,-101.708480835
89550000,-100.357297638,-101.623077393
89600000,-100.363443436,-101.630393982
89650000,-100.387566589,-101.724754333
89700000,-100.378738297,-101.680671692
89750000,-100.37225737,-101.658241272
89800000,-100.374946075,-101.620109558
89850000,-100.366302216,-101.577278137
89900000,-100.387444305,-101.679618835
89950000,-100.391720886,-101.66494751
90000000,-100.381700531,-101.651191711
90050000,-100.367821686,-101.656852722
90100000,-100.36269812,-101.702323914
90150000,-100.370955215,-101.66746521
90200000,-100.361906693,-101.596633911
90250000,-100.384841003,-101.609741211
90300000,-100.367916473,-101.75037384
90350000,-100.358154617,-101.685913086
90400000,-100.358313797,-101.702888489
90450000,-100.370772736,-101.713439941
90500000,-100.351524948,-101.684059143
90550000,-100.341201569,-101.702156067
90600000,-100.315105362,-101.611297607
90650000,-100.354984863,-101.646057129
90700000,-100.354861267,-101.658424377
90750000,-100.386256119,-101.634536743
90800000,-100.354888504,-101.593338013
90850000,-100.36463121,-101.601768494
90900000,-100.39274324,-101.639450073
90950000,-100.377779526,-101.758323669
91000000,-100.334647995,-101.650535583
91050000,-100.336880753,-101.730140686
91100000,-100.364121704,-101.639099121
91150000,-100.326740204,-101.647277832
91200000,-100.365792282,-101.634109497
91250000,-100.35592778,-101.613967896
91300000,-100.327895538,-101.619132996
91350000,-100.373260513,-101.609191895
91400000,-100.391894501,-101.613937378
91450000,-100.346217468,-101.617462158
91500000,-100.348873169,-101.637733459
91550000,-100.333302673,-101.707183838
91600000,-100.354457169,-101.611534119
91650000,-100.372400848,-101.584999084
91700000,-100.326671112,-101.639526367
91750000,-100.345520248,-101.610679626
91800000,-100.34785054,-101.646911621
91850000,-100.340014008,-101.642295837
91900000,-100.335588257,-101.571304321
91950000,-100.348816711,-101.606048584
92000000,-100.33521019,-101.669158936
92050000,-100.376059799,-101.624000549
92100000,-100.322860779,-101.654373169
92150000,-100.333508759,-101.573364258
92200000,-100.313903839,-101.67048645
92250000,-100.335174057,-101.609260559
92300000,-100.321149063,-101.631408691
92350000,-100.330764938,-101.603996277
92400000,-100.334777756,-101.608360291
92450000,-100.325753265,-101.625114441
92500000,-100.325203125,-101.701179504
92550000,-100.340325302,-101.609085083
92600000,-100.35840683,-101.619026184
92650000,-100.327869827,-101.640625
92700000,-100.316856094,-101.681632996
92750000,-100.308905716,-101.716812134
92800000,-100.355087769,-101.559577942
92850000,-100.308730194,-101.609542847
92900000,-100.323349701,-101.587898254
92950000,-100.336635788,-101.645103455
93000000,-100.300297699,-101.697784424
93050000,-100.315859848,-101.557380676
93100000,-100.330448502,-101.660499573
93150000,-100.317219482,-101.695259094
93200000,-100.351905365,-101.716720581
93250000,-100.347131516,-101.666809082
93300000,-100.344100647,-101.543815613
93350000,-100.320207642,-101.59576416
93400000,-100.329372742,-101.611846924
93450000,-100.321365234,-101.594322205
93500000,-100.319027679,-101.667160034
93550000,-100.335871552,-101.616996765
93600000,-100.326147232,-101.646659851
93650000,-100.315422699,-101.628242493
93700000,-100.304221252,-101.638290405
93750000,-100.340659195,-101.580490112
93800000,-100.309446777,-101.725944519
93850000,-100.321183807,-101.600646973
93900000,-100.331570786,-101.671531677
93950000,-100.310310165,-101.631401062
94000000,-100.317769531,-101.650184631
94050000,-100.314909317,-101.627433777
94100000,-100.312017197,-101.571266174
94150000,-100.296719879,-101.637657166
94200000,-100.295528687,-101.557312012
94250000,-100.321933228,-101.64151001
94300000,-100.308404694,-101.600662231
94350000,-100.317188416,-101.544296265
94400000,-100.288170868,-101.615653992
94450000,-100.307919601,-101.621559143
94500000,-100.329146484,-101.522888184
94550000,-100.345319717,-101.630218506
94600000,-100.3159655,-101.622436523
94650000,-100.303440781,-101.597938538
94700000,-100.293927795,-101.560783386
94750000,-100.299809311,-101.631340027
94800000,-100.338302353,-101.574005127
94850000,-100.265589142,-101.612953186
94900000,-100.274408936,-101.589546204
94950000,-100.288820953,-101.669921875
95000000,-100.305587723,-101.617385864
95050000,-100.215462479,-101.622657776
95100000,-100.285409042,-101.637794495
95150000,-100.272191498,-101.621177673
95200000,-100.286002609,-101.562072754
95250000,-100.298973114,-101.49912262
95300000,-100.314287582,-101.604881287
95350000,-100.275652008,-101.596160889
95400000,-100.253388489,-101.632614136
95450000,-100.263141632,-101.58291626
95500000,-100.276758301,-101.547645569
95550000,-100.276124496,-101.655128479
95600000,-100.296792099,-101.607551575
95650000,-100.262180283,-101.52519989
95700000,-100.301288879,-101.657531738
95750000,-100.305481171,-101.531547546
95800000,-100.281126404,-101.591636658
95850000,-100.269431122,-101.594299316
95900000,-100.270609329,-101.587440491
95950000,-100.253762817,-101.606559753
96000000,-100.291940033,-101.549972534
96050000,-100.252502792,-101.515296936
96100000,-100.276140717,-101.575134277
96150000,-100.266543991,-101.553520203
96200000,-100.276111069,-101.572128296
96250000,-100.278766037,-101.618408203
96300000,-100.298822937,-101.596809387
96350000,-100.271505295,-101.539916992
96400000,-100.24439856,-101.656745911
96450000,-100.282412262,-101.634597778
96500000,-100.280030731,-101.614562988
96550000,-100.254741379,-101.585090637
96600000,-100.297307831,-101.586837769
96650000,-100.252164764,-101.613258362
96700000,-100.304153885,-101.572235107
96750000,-100.243171432,-101.619102478
96800000,-100.27300528,-101.621696472
96850000,-100.270969711,-101.569374084
96900000,-100.2994785,-101.624610901
96950000,-100.247883636,-101.590690613
97000000,-100.290483673,-101.546775818
97050000,-100.249644257,-101.657669067
97100000,-100.247628601,-101.570533752
97150000,-100.278785507,-101.653366089
97200000,-100.251765671,-101.565834045
97250000,-100.270775177,-101.599853516
97300000,-100.250846359,-101.595611572
97350000,-100.273240814,-101.604644775
97400000,-100.248866211,-101.617012024
97450000,-100.27794751,-101.510360718
97500000,-100.241474808,-101.547615051
97550000,-100.240376953,-101.559936523
97600000,-100.266613785,-101.553009033
97650000,-100.247736664,-101.593612671
97700000,-100.236848022,-101.618049622
97750000,-100.24909285,-101.577827454
97800000,-100.255287384,-101.585266113
97850000,-100.255181168,-101.537818909
97900000,-100.229149323,-101.599189758
97950000,-100.263581909,-101.590171814
98000000,-100.25299144,-101.547851562
98050000,-100.249831146,-101.500053406
98100000,-100.242493698,-101.610862732
98150000,-100.272733215,-101.598472595
98200000,-100.22623497,-101.608856201
98250000,-100.229983643,-101.60508728
98300000,-100.271523773,-101.583297729
98350000,-100.252354706,-101.614646912
98400000,-100.232813156,-101.590805054
98450000,-100.232720535,-101.605834961
98500000,-100.234005203,-101.53780365
98550000,-100.258115875,-101.585380554
98600000,-100.263695923,-101.532524109
98650000,-100.20379245,-101.606239319
98700000,-100.228253418,-101.596199036
98750000,-100.231863251,-101.54108429
98800000,-100.227538361,-101.471763611
98850000,-100.225937027,-101.604171753
98900000,-100.235866638,-101.531990051
98950000,-100.283797363,-101.576171875
99000000,-100.222034195,-101.569511414
99050000,-100.22545105,-101.574943542
99100000,-100.257905457,-101.591201782
99150000,-100.254919815,-101.538452148
99200000,-100.222377594,-101.558364868
99250000,-100.234838562,-101.489021301
99300000,-100.247224258,-101.485359192
99350000,-100.220678391,-101.62210083
99400000,-100.256513992,-101.55493927
99450000,-100.235338882,-101.470115662
99500000,-100.220299789,-101.467163086
99550000,-100.240475616,-101.505157471
99600000,-100.239359985,-101.595977783
99650000,-100.221470581,-101.562240601
99700000,-100.193761566,-101.573661804
99750000,-100.234307327,-101.52482605
99800000,-100.220518753,-101.552436829
99850000,-100.210466599,-101.6065979
99900000,-100.218088531,-101.544677734
99950000,-100.189964447,-101.572784424
100000000,-100.22794133,-101.599533081
